report_date,location,location_type,data_field_code,value,Unnamed: 9,Unnamed: 10,ï»¿report_date
2017-08-11,El_Salvador-San_Vicente,department,SV0010,11.0,,,
2017-08-11,El_Salvador-Chalatenango,department,SV0010,19.0,,,
2017-08-11,El_Salvador-San_Salvador,department,SV0010,124.0,,,
2017-08-11,El_Salvador-Cuscatlan,department,SV0010,19.0,,,
2017-08-11,El_Salvador-La_Union,department,SV0010,5.0,,,
2017-08-18,El_Salvador-Cabañas,department,SV0010,6.0,,,
2017-08-18,El_Salvador-Honduras,department,SV0010,1.0,,,
2017-08-18,El_Salvador-Guatemala,department,SV0010,1.0,,,
2017-08-18,El_Salvador-Ahuachapan,department,SV0010,2.0,,,
2017-08-18,El_Salvador-La_Paz,department,SV0010,5.0,,,
2017-08-18,El_Salvador-Sonsonate,department,SV0010,11.0,,,
2017-08-18,El_Salvador-Morazan,department,SV0010,3.0,,,
2017-08-18,El_Salvador,country,SV0010,289.0,,,
2017-08-18,El_Salvador-La_Union,department,SV0010,6.0,,,
2017-08-18,El_Salvador-Cuscatlan,department,SV0010,19.0,,,
2017-08-18,El_Salvador-San_Salvador,department,SV0010,126.0,,,
2017-08-18,El_Salvador-Chalatenango,department,SV0010,19.0,,,
2017-08-18,El_Salvador-La_Libertad,department,SV0010,25.0,,,
2017-08-18,El_Salvador-Santa_Ana,department,SV0010,25.0,,,
2017-08-18,El_Salvador-Usulutan,department,SV0010,14.0,,,
2017-08-18,El_Salvador-San_Miguel,department,SV0010,14.0,,,
2017-08-18,El_Salvador-San_Vicente,department,SV0010,11.0,,,
2017-08-25,El_Salvador-Morazan,department,SV0010,3.0,,,
2017-08-25,El_Salvador-Honduras,department,SV0010,1.0,,,
2017-08-25,El_Salvador-Guatemala,department,SV0010,1.0,,,
2017-08-25,El_Salvador-Ahuachapan,department,SV0010,2.0,,,
2017-08-25,El_Salvador-La_Paz,department,SV0010,5.0,,,
2017-08-25,El_Salvador-Sonsonate,department,SV0010,14.0,,,
2017-08-25,El_Salvador-Cabañas,department,SV0010,6.0,,,
2017-08-25,El_Salvador-La_Union,department,SV0010,6.0,,,
2017-08-25,El_Salvador,country,SV0010,297.0,,,
2017-08-25,El_Salvador-San_Miguel,department,SV0010,15.0,,,
2017-08-25,El_Salvador-Usulutan,department,SV0010,14.0,,,
2017-08-25,El_Salvador-Santa_Ana,department,SV0010,28.0,,,
2017-08-25,El_Salvador-San_Vicente,department,SV0010,11.0,,,
2017-08-25,El_Salvador-Chalatenango,department,SV0010,18.0,,,
2017-08-25,El_Salvador-San_Salvador,department,SV0010,127.0,,,
2017-08-25,El_Salvador-Cuscatlan,department,SV0010,22.0,,,
2017-08-25,El_Salvador-La_Libertad,department,SV0010,24.0,,,
2017-09-01,El_Salvador,country,SV0010,310.0,,,
2017-09-01,El_Salvador-Honduras,department,SV0010,1.0,,,
2017-09-01,El_Salvador-Guatemala,department,SV0010,1.0,,,
2017-09-01,El_Salvador-Ahuachapan,department,SV0010,2.0,,,
2017-09-01,El_Salvador-La_Paz,department,SV0010,7.0,,,
2017-09-01,El_Salvador-Sonsonate,department,SV0010,14.0,,,
2017-09-01,El_Salvador-Cabañas,department,SV0010,7.0,,,
2017-09-01,El_Salvador-Morazan,department,SV0010,3.0,,,
2017-09-01,El_Salvador-La_Union,department,SV0010,6.0,,,
2017-09-01,El_Salvador-San_Miguel,department,SV0010,15.0,,,
2017-09-01,El_Salvador-Usulutan,department,SV0010,15.0,,,
2017-09-01,El_Salvador-Santa_Ana,department,SV0010,29.0,,,
2017-09-01,El_Salvador-San_Vicente,department,SV0010,12.0,,,
2017-09-01,El_Salvador-Chalatenango,department,SV0010,23.0,,,
2017-09-01,El_Salvador-San_Salvador,department,SV0010,131.0,,,
2017-09-01,El_Salvador-Cuscatlan,department,SV0010,19.0,,,
2017-09-01,El_Salvador-La_Libertad,department,SV0010,25.0,,,
2017-09-08,El_Salvador,country,SV0010,328.0,,,
2017-09-08,El_Salvador-Honduras,department,SV0010,1.0,,,
2017-09-08,El_Salvador-Guatemala,department,SV0010,1.0,,,
2017-09-08,El_Salvador-Ahuachapan,department,SV0010,2.0,,,
2017-09-08,El_Salvador-La_Paz,department,SV0010,7.0,,,
2017-09-08,El_Salvador-Sonsonate,department,SV0010,14.0,,,
2017-09-08,El_Salvador-Cabañas,department,SV0010,7.0,,,
2017-09-08,El_Salvador-Morazan,department,SV0010,3.0,,,
2017-09-08,El_Salvador-La_Libertad,department,SV0010,25.0,,,
2017-09-08,El_Salvador-San_Miguel,department,SV0010,15.0,,,
2017-09-08,El_Salvador-Usulutan,department,SV0010,15.0,,,
2017-09-08,El_Salvador-Santa_Ana,department,SV0010,29.0,,,
2017-09-08,El_Salvador-San_Vicente,department,SV0010,12.0,,,
2017-09-08,El_Salvador-Chalatenango,department,SV0010,23.0,,,
2017-09-08,El_Salvador-San_Salvador,department,SV0010,131.0,,,
2017-09-08,El_Salvador-Cuscatlan,department,SV0010,19.0,,,
2017-09-08,El_Salvador-La_Union,department,SV0010,6.0,,,
2017-09-15,El_Salvador,country,SV0010,335.0,,,
2017-09-15,El_Salvador-Honduras,department,SV0010,1.0,,,
2017-09-15,El_Salvador-Guatemala,department,SV0010,1.0,,,
2017-09-15,El_Salvador-Ahuachapan,department,SV0010,3.0,,,
2017-09-15,El_Salvador-La_Paz,department,SV0010,8.0,,,
2017-09-15,El_Salvador-Sonsonate,department,SV0010,17.0,,,
2017-09-15,El_Salvador-Cabañas,department,SV0010,6.0,,,
2017-09-15,El_Salvador-Morazan,department,SV0010,3.0,,,
2017-09-15,El_Salvador-La_Union,department,SV0010,7.0,,,
2017-09-15,El_Salvador-La_Libertad,department,SV0010,29.0,,,
2017-09-15,El_Salvador-San_Miguel,department,SV0010,15.0,,,
2017-09-15,El_Salvador-Usulutan,department,SV0010,16.0,,,
2017-09-15,El_Salvador-Santa_Ana,department,SV0010,31.0,,,
2017-09-15,El_Salvador-San_Vicente,department,SV0010,12.0,,,
2017-09-15,El_Salvador-Chalatenango,department,SV0010,26.0,,,
2017-09-15,El_Salvador-San_Salvador,department,SV0010,139.0,,,
2017-09-15,El_Salvador-Cuscatlan,department,SV0010,21.0,,,
2017-09-22,El_Salvador-Honduras,department,SV0010,1.0,,,
2017-09-22,El_Salvador-Guatemala,department,SV0010,1.0,,,
2017-09-22,El_Salvador-Ahuachapan,department,SV0010,3.0,,,
2017-09-22,El_Salvador-La_Paz,department,SV0010,8.0,,,
2017-09-22,El_Salvador-Sonsonate,department,SV0010,17.0,,,
2017-09-22,El_Salvador-Cabanas,department,SV0010,6.0,,,
2017-09-22,El_Salvador-Morazan,department,SV0010,3.0,,,
2017-09-22,El_Salvador-La_Union,department,SV0010,7.0,,,
2017-09-22,El_Salvador,country,SV0010,341.0,,,
2017-09-22,El_Salvador-San_Miguel,department,SV0010,15.0,,,
2017-09-22,El_Salvador-Usulutan,department,SV0010,17.0,,,
2017-09-22,El_Salvador-Santa_Ana,department,SV0010,31.0,,,
2017-09-22,El_Salvador-San_Vicente,department,SV0010,12.0,,,
2017-09-22,El_Salvador-Chalatenango,department,SV0010,27.0,,,
2017-09-22,El_Salvador-San_Salvador,department,SV0010,143.0,,,
2017-09-22,El_Salvador-Cuscatlan,department,SV0010,21.0,,,
2017-09-22,El_Salvador-La_Libertad,department,SV0010,29.0,,,
2017-09-29,El_Salvador-Honduras,department,SV0010,1.0,,,
2017-09-29,El_Salvador-Guatemala,department,SV0010,1.0,,,
2017-09-29,El_Salvador-Ahuachapan,department,SV0010,3.0,,,
2017-09-29,El_Salvador-La_Paz,department,SV0010,9.0,,,
2017-09-29,El_Salvador-Sonsonate,department,SV0010,18.0,,,
2017-09-29,El_Salvador-Cabanas,department,SV0010,7.0,,,
2017-09-29,El_Salvador-Morazan,department,SV0010,3.0,,,
2017-09-29,El_Salvador-La_Union,department,SV0010,7.0,,,
2017-09-29,El_Salvador,country,SV0010,349.0,,,
2017-09-29,El_Salvador-San_Miguel,department,SV0010,15.0,,,
2017-09-29,El_Salvador-Usulutan,department,SV0010,17.0,,,
2017-09-29,El_Salvador-Santa_Ana,department,SV0010,31.0,,,
2017-09-29,El_Salvador-San_Vicente,department,SV0010,12.0,,,
2017-09-29,El_Salvador-Chalatenango,department,SV0010,27.0,,,
2017-09-29,El_Salvador-San_Salvador,department,SV0010,146.0,,,
2017-09-29,El_Salvador-Cuscatlan,department,SV0010,21.0,,,
2017-09-29,El_Salvador-La_Libertad,department,SV0010,30.0,,,
2017-10-06,El_Salvador,country,SV0010,362.0,,,
2017-10-06,El_Salvador-Honduras,department,SV0010,1.0,,,
2017-10-06,El_Salvador-Guatemala,department,SV0010,1.0,,,
2017-10-06,El_Salvador-Ahuachapan,department,SV0010,3.0,,,
2017-10-06,El_Salvador-La_Paz,department,SV0010,10.0,,,
2017-10-06,El_Salvador-Sonsonate,department,SV0010,21.0,,,
2017-10-06,El_Salvador-Cabanas,department,SV0010,9.0,,,
2017-10-06,El_Salvador-Morazan,department,SV0010,3.0,,,
2017-10-06,El_Salvador-La_Union,department,SV0010,7.0,,,
2017-10-06,El_Salvador-San_Miguel,department,SV0010,16.0,,,
2017-10-06,El_Salvador-Usulutan,department,SV0010,19.0,,,
2017-10-06,El_Salvador-Santa_Ana,department,SV0010,32.0,,,
2017-10-06,El_Salvador-San_Vicente,department,SV0010,13.0,,,
2017-10-06,El_Salvador-Chalatenango,department,SV0010,27.0,,,
2017-10-06,El_Salvador-San_Salvador,department,SV0010,149.0,,,
2017-10-06,El_Salvador-Cuscatlan,department,SV0010,20.0,,,
2017-10-06,El_Salvador-La_Libertad,department,SV0010,31.0,,,
2017-10-13,El_Salvador-Morazan,department,SV0010,3.0,,,
2017-10-13,El_Salvador-Honduras,department,SV0010,1.0,,,
2017-10-13,El_Salvador-Guatemala,department,SV0010,1.0,,,
2017-10-13,El_Salvador-Ahuachapan,department,SV0010,4.0,,,
2017-10-13,El_Salvador-La_Paz,department,SV0010,11.0,,,
2017-10-13,El_Salvador-Sonsonate,department,SV0010,24.0,,,
2017-10-13,El_Salvador-Cabanas,department,SV0010,9.0,,,
2017-10-13,El_Salvador-La_Union,department,SV0010,7.0,,,
2017-10-13,El_Salvador,country,SV0010,376.0,,,
2017-10-13,El_Salvador-San_Miguel,department,SV0010,17.0,,,
2017-10-13,El_Salvador-Cuscatlan,department,SV0010,20.0,,,
2017-10-13,El_Salvador-San_Salvador,department,SV0010,151.0,,,
2017-10-13,El_Salvador-Chalatenango,department,SV0010,30.0,,,
2017-10-13,El_Salvador-La_Libertad,department,SV0010,32.0,,,
2017-10-13,El_Salvador-Santa_Ana,department,SV0010,32.0,,,
2017-10-13,El_Salvador-Usulutan,department,SV0010,19.0,,,
2017-10-13,El_Salvador-San_Vicente,department,SV0010,15.0,,,
2017-10-20,El_Salvador-Honduras,department,SV0010,1.0,,,
2017-10-20,El_Salvador-Guatemala,department,SV0010,1.0,,,
2017-10-20,El_Salvador-Ahuachapan,department,SV0010,4.0,,,
2017-10-20,El_Salvador-La_Paz,department,SV0010,11.0,,,
2017-10-20,El_Salvador-Sonsonate,department,SV0010,25.0,,,
2017-10-20,El_Salvador-Cabanas,department,SV0010,10.0,,,
2017-10-20,El_Salvador-Morazan,department,SV0010,3.0,,,
2017-10-20,El_Salvador-La_Union,department,SV0010,7.0,,,
2017-10-20,El_Salvador,country,SV0010,382.0,,,
2017-10-20,El_Salvador-San_Miguel,department,SV0010,17.0,,,
2017-10-20,El_Salvador-Usulutan,department,SV0010,19.0,,,
2017-10-20,El_Salvador-Santa_Ana,department,SV0010,33.0,,,
2017-10-20,El_Salvador-San_Vicente,department,SV0010,15.0,,,
2017-10-20,El_Salvador-Chalatenango,department,SV0010,30.0,,,
2017-10-20,El_Salvador-San_Salvador,department,SV0010,152.0,,,
2017-10-20,El_Salvador-Cuscatlan,department,SV0010,20.0,,,
2017-10-20,El_Salvador-La_Libertad,department,SV0010,34.0,,,
2017-10-27,El_Salvador,country,SV0010,401.0,,,
2017-10-27,El_Salvador-Honduras,department,SV0010,1.0,,,
2017-10-27,El_Salvador-Guatemala,department,SV0010,1.0,,,
2017-10-27,El_Salvador-Ahuachapan,department,SV0010,5.0,,,
2017-10-27,El_Salvador-La_Paz,department,SV0010,11.0,,,
2017-10-27,El_Salvador-Sonsonate,department,SV0010,19.0,,,
2017-10-27,El_Salvador-Cabanas,department,SV0010,11.0,,,
2017-10-27,El_Salvador-Morazan,department,SV0010,3.0,,,
2017-10-27,El_Salvador-La_Union,department,SV0010,7.0,,,
2017-10-27,El_Salvador-San_Miguel,department,SV0010,19.0,,,
2017-10-27,El_Salvador-Usulutan,department,SV0010,27.0,,,
2017-10-27,El_Salvador-Santa_Ana,department,SV0010,34.0,,,
2017-10-27,El_Salvador-San_Vicente,department,SV0010,15.0,,,
2017-10-27,El_Salvador-San_Salvador,department,SV0010,157.0,,,
2017-10-27,El_Salvador-Cuscatlan,department,SV0010,23.0,,,
2017-10-27,El_Salvador-La_Libertad,department,SV0010,37.0,,,
2017-10-27,El_Salvador-Chalatenango,department,SV0010,31.0,,,
2017-11-03,El_Salvador,country,SV0010,409.0,,,
2017-11-03,El_Salvador-Morazan,department,SV0010,3.0,,,
2017-11-03,El_Salvador-Honduras,department,SV0010,1.0,,,
2017-11-03,El_Salvador-Guatemala,department,SV0010,1.0,,,
2017-11-03,El_Salvador-Ahuachapan,department,SV0010,5.0,,,
2017-11-03,El_Salvador-La_Paz,department,SV0010,11.0,,,
2017-11-03,El_Salvador-Sonsonate,department,SV0010,28.0,,,
2017-11-03,El_Salvador-Cabanas,department,SV0010,11.0,,,
2017-11-03,El_Salvador-La_Libertad,department,SV0010,38.0,,,
2017-11-03,El_Salvador-San_Miguel,department,SV0010,19.0,,,
2017-11-03,El_Salvador-Usulutan,department,SV0010,19.0,,,
2017-11-03,El_Salvador-Santa_Ana,department,SV0010,34.0,,,
2017-11-03,El_Salvador-San_Vicente,department,SV0010,16.0,,,
2017-11-03,El_Salvador-Chalatenango,department,SV0010,32.0,,,
2017-11-03,El_Salvador-San_Salvador,department,SV0010,160.0,,,
2017-11-03,El_Salvador-Cuscatlan,department,SV0010,23.0,,,
2017-11-03,El_Salvador-La_Union,department,SV0010,8.0,,,
2017-11-10,El_Salvador-Honduras,department,SV0010,1.0,,,
2017-11-10,El_Salvador-Guatemala,department,SV0010,1.0,,,
2017-11-10,El_Salvador-Ahuachapan,department,SV0010,5.0,,,
2017-11-10,El_Salvador-La_Paz,department,SV0010,11.0,,,
2017-11-10,El_Salvador-Sonsonate,department,SV0010,19.0,,,
2017-11-10,El_Salvador-Cabanas,department,SV0010,12.0,,,
2017-11-10,El_Salvador-Morazan,department,SV0010,3.0,,,
2017-11-10,El_Salvador-La_Union,department,SV0010,8.0,,,
2017-11-10,El_Salvador,country,SV0010,415.0,,,
2017-11-10,El_Salvador-San_Miguel,department,SV0010,21.0,,,
2017-11-10,El_Salvador-Usulutan,department,SV0010,28.0,,,
2017-11-10,El_Salvador-Santa_Ana,department,SV0010,34.0,,,
2017-11-10,El_Salvador-San_Vicente,department,SV0010,16.0,,,
2017-11-10,El_Salvador-Chalatenango,department,SV0010,32.0,,,
2017-11-10,El_Salvador-San_Salvador,department,SV0010,162.0,,,
2017-11-10,El_Salvador-Cuscatlan,department,SV0010,23.0,,,
2017-11-10,El_Salvador-La_Libertad,department,SV0010,39.0,,,
2017-11-17,El_Salvador,country,SV0010,422.0,,,
2017-11-17,El_Salvador-Honduras,department,SV0010,1.0,,,
2017-11-17,El_Salvador-Guatemala,department,SV0010,1.0,,,
2017-11-17,El_Salvador-Ahuachapan,department,SV0010,5.0,,,
2017-11-17,El_Salvador-La_Paz,department,SV0010,11.0,,,
2017-11-17,El_Salvador-Sonsonate,department,SV0010,19.0,,,
2017-11-17,El_Salvador-Cabanas,department,SV0010,13.0,,,
2017-11-17,El_Salvador-Morazan,department,SV0010,3.0,,,
2017-11-17,El_Salvador-La_Libertad,department,SV0010,39.0,,,
2017-11-17,El_Salvador-San_Miguel,department,SV0010,23.0,,,
2017-11-17,El_Salvador-Usulutan,department,SV0010,28.0,,,
2017-11-17,El_Salvador-Santa_Ana,department,SV0010,34.0,,,
2017-11-17,El_Salvador-San_Vicente,department,SV0010,16.0,,,
2017-11-17,El_Salvador-Chalatenango,department,SV0010,32.0,,,
2017-11-17,El_Salvador-San_Salvador,department,SV0010,166.0,,,
2017-11-17,El_Salvador-Cuscatlan,department,SV0010,23.0,,,
2017-11-17,El_Salvador-La_Union,department,SV0010,8.0,,,
2017-11-24,El_Salvador-Morazan,department,SV0010,3.0,,,
2017-11-24,El_Salvador-Guatemala,department,SV0010,1.0,,,
2017-11-24,El_Salvador-Ahuachapan,department,SV0010,5.0,,,
2017-11-24,El_Salvador-La_Paz,department,SV0010,11.0,,,
2017-11-24,El_Salvador-Sonsonate,department,SV0010,19.0,,,
2017-11-24,El_Salvador-Cabanas,department,SV0010,13.0,,,
2017-11-24,El_Salvador-La_Union,department,SV0010,8.0,,,
2017-11-24,El_Salvador-Honduras,department,SV0010,1.0,,,
2017-11-24,El_Salvador-San_Miguel,department,SV0010,23.0,,,
2017-11-24,El_Salvador-Usulutan,department,SV0010,28.0,,,
2017-11-24,El_Salvador-Santa_Ana,department,SV0010,34.0,,,
2017-11-24,El_Salvador-San_Vicente,department,SV0010,16.0,,,
2017-11-24,El_Salvador-Chalatenango,department,SV0010,32.0,,,
2017-11-24,El_Salvador-San_Salvador,department,SV0010,166.0,,,
2017-11-24,El_Salvador-Cuscatlan,department,SV0010,23.0,,,
2017-11-24,El_Salvador-La_Libertad,department,SV0010,39.0,,,
2017-11-24,El_Salvador,country,SV0010,422.0,,,
,El_Salvador-Cuscatlan,department,SV0010,24.0,,,2017-12-01
,El_Salvador-San_Salvador,department,SV0010,172.0,,,2017-12-01
,El_Salvador-Chalatenango,department,SV0010,33.0,,,2017-12-01
,El_Salvador-San_Vicente,department,SV0010,17.0,,,2017-12-01
,El_Salvador-Santa_Ana,department,SV0010,36.0,,,2017-12-01
,El_Salvador-Usulutan,department,SV0010,28.0,,,2017-12-01
,El_Salvador-San_Miguel,department,SV0010,23.0,,,2017-12-01
,El_Salvador-La_Libertad,department,SV0010,40.0,,,2017-12-01
,El_Salvador-La_Union,department,SV0010,8.0,,,2017-12-01
,El_Salvador-Morazan,department,SV0010,3.0,,,2017-12-01
,El_Salvador-Cabanas,department,SV0010,14.0,,,2017-12-01
,El_Salvador-Sonsonate,department,SV0010,19.0,,,2017-12-01
,El_Salvador-La_Paz,department,SV0010,11.0,,,2017-12-01
,El_Salvador-Ahuachapan,department,SV0010,3.0,,,2017-12-01
,El_Salvador-Guatemala,department,SV0010,1.0,,,2017-12-01
,El_Salvador-Honduras,department,SV0010,1.0,,,2017-12-01
,El_Salvador,country,SV0010,436.0,,,2017-12-01
,El_Salvador-Cuscatlan,department,SV0010,17.0,,,2017-12-08
,El_Salvador-San_Salvador,department,SV0010,172.0,,,2017-12-08
,El_Salvador-Chalatenango,department,SV0010,34.0,,,2017-12-08
,El_Salvador-San_Vicente,department,SV0010,25.0,,,2017-12-08
,El_Salvador-Santa_Ana,department,SV0010,36.0,,,2017-12-08
,El_Salvador-Usulutan,department,SV0010,28.0,,,2017-12-08
,El_Salvador-San_Miguel,department,SV0010,23.0,,,2017-12-08
,El_Salvador-La_Libertad,department,SV0010,40.0,,,2017-12-08
,El_Salvador-La_Union,department,SV0010,8.0,,,2017-12-08
,El_Salvador-Morazan,department,SV0010,3.0,,,2017-12-08
,El_Salvador-Cabanas,department,SV0010,14.0,,,2017-12-08
,El_Salvador-Sonsonate,department,SV0010,19.0,,,2017-12-08
,El_Salvador-La_Paz,department,SV0010,11.0,,,2017-12-08
,El_Salvador-Ahuachapan,department,SV0010,3.0,,,2017-12-08
,El_Salvador-Guatemala,department,SV0010,1.0,,,2017-12-08
,El_Salvador-Honduras,department,SV0010,1.0,,,2017-12-08
,El_Salvador,country,SV0010,438.0,,,2017-12-08
,El_Salvador-Cuscatlan,department,SV0010,17.0,,,2017-12-15
,El_Salvador-San_Salvador,department,SV0010,172.0,,,2017-12-15
,El_Salvador-Chalatenango,department,SV0010,34.0,,,2017-12-15
,El_Salvador-San_Vicente,department,SV0010,25.0,,,2017-12-15
,El_Salvador-Santa_Ana,department,SV0010,36.0,,,2017-12-15
,El_Salvador-Usulutan,department,SV0010,28.0,,,2017-12-15
,El_Salvador-San_Miguel,department,SV0010,23.0,,,2017-12-15
,El_Salvador-La_Libertad,department,SV0010,40.0,,,2017-12-15
,El_Salvador-La_Union,department,SV0010,8.0,,,2017-12-15
,El_Salvador-Morazan,department,SV0010,3.0,,,2017-12-15
,El_Salvador-Cabanas,department,SV0010,14.0,,,2017-12-15
,El_Salvador-Sonsonate,department,SV0010,19.0,,,2017-12-15
,El_Salvador-La_Paz,department,SV0010,11.0,,,2017-12-15
,El_Salvador-Ahuachapan,department,SV0010,3.0,,,2017-12-15
,El_Salvador-Guatemala,department,SV0010,1.0,,,2017-12-15
,El_Salvador-Honduras,department,SV0010,1.0,,,2017-12-15
,El_Salvador,country,SV0010,439.0,,,2017-12-15
,El_Salvador-Cuscatlan,department,SV0010,25.0,,,2017-12-22
,El_Salvador-San_Salvador,department,SV0010,174.0,,,2017-12-22
,El_Salvador-Chalatenango,department,SV0010,34.0,,,2017-12-22
,El_Salvador-San_Vicente,department,SV0010,17.0,,,2017-12-22
,El_Salvador-Santa_Ana,department,SV0010,36.0,,,2017-12-22
,El_Salvador-Usulutan,department,SV0010,21.0,,,2017-12-22
,El_Salvador-San_Miguel,department,SV0010,24.0,,,2017-12-22
,El_Salvador-La_Libertad,department,SV0010,43.0,,,2017-12-22
,El_Salvador-La_Union,department,SV0010,8.0,,,2017-12-22
,El_Salvador-Morazan,department,SV0010,3.0,,,2017-12-22
,El_Salvador-Cabanas,department,SV0010,14.0,,,2017-12-22
,El_Salvador-Sonsonate,department,SV0010,29.0,,,2017-12-22
,El_Salvador-La_Paz,department,SV0010,12.0,,,2017-12-22
,El_Salvador-Ahuachapan,department,SV0010,3.0,,,2017-12-22
,El_Salvador-Guatemala,department,SV0010,1.0,,,2017-12-22
,El_Salvador-Honduras,department,SV0010,1.0,,,2017-12-22
,El_Salvador,country,SV0010,450.0,,,2017-12-22
