report_date,location,location_type,data_field_code,value,ï»¿report_date
2017-03-12,Guatemala-Central,municipality,GT0001,75.0,
2017-03-12,Guatemala-Alta_Verapaz,municipality,GT0001,2.0,
2017-03-12,Guatemala-Izabal,municipality,GT0001,4.0,
2017-03-12,Guatemala,country,GT0001,143.0,
2017-03-19,Guatemala-Suchitepequez,municipality,GT0001,0.0,
2017-03-19,Guatemala-Central,municipality,GT0001,84.0,
2017-03-19,Guatemala,country,GT0001,151.0,
2017-03-19,Guatemala-Ixcan,municipality,GT0001,0.0,
2017-03-19,Guatemala-Peten_Sur_Occidental,municipality,GT0001,0.0,
2017-03-19,Guatemala-Peten_Sur_Oriental,municipality,GT0001,0.0,
2017-03-19,Guatemala-Zacapa,municipality,GT0001,0.0,
2017-03-19,Guatemala-Jalapa,municipality,GT0001,0.0,
2017-03-19,Guatemala-San_Marcos,municipality,GT0001,0.0,
2017-03-19,Guatemala-Solola,municipality,GT0001,0.0,
2017-03-19,Guatemala-Sacatepequez,municipality,GT0001,0.0,
2017-03-19,Guatemala-Nor_Occidente,municipality,GT0001,0.0,
2017-03-19,Guatemala-Nor_Oriente,municipality,GT0001,0.0,
2017-03-19,Guatemala-El_Progreso,municipality,GT0001,0.0,
2017-03-19,Guatemala-Alta_Verapaz,municipality,GT0001,2.0,
2017-03-19,Guatemala-Santa_Rosa,municipality,GT0001,9.0,
2017-03-19,Guatemala-Chiquimula,municipality,GT0001,7.0,
2017-03-19,Guatemala-Escuintla,municipality,GT0001,13.0,
2017-03-19,Guatemala-Quetzaltenango,municipality,GT0001,10.0,
2017-03-19,Guatemala-Huehuetenango,municipality,GT0001,1.0,
2017-03-19,Guatemala-Izabal,municipality,GT0001,4.0,
2017-03-19,Guatemala-Quiche,municipality,GT0001,8.0,
2017-03-19,Guatemala-Sur,municipality,GT0001,7.0,
2017-03-19,Guatemala-Baja_Verapaz,municipality,GT0001,2.0,
2017-03-19,Guatemala-Retalhuleu,municipality,GT0001,1.0,
2017-03-19,Guatemala-Jutiapa,municipality,GT0001,1.0,
2017-03-19,Guatemala-Peten_Norte,municipality,GT0001,2.0,
2017-03-26,Guatemala-Jutiapa,municipality,GT0001,1.0,
2017-03-26,Guatemala-Alta_Verapaz,municipality,GT0001,2.0,
2017-03-26,Guatemala-Izabal,municipality,GT0001,4.0,
2017-03-26,Guatemala-Zacapa,municipality,GT0001,0.0,
2017-03-26,Guatemala-Chiquimula,municipality,GT0001,7.0,
2017-03-26,Guatemala-Baja_Verapaz,municipality,GT0001,2.0,
2017-03-26,Guatemala-Escuintla,municipality,GT0001,13.0,
2017-03-26,Guatemala-Peten_Sur_Oriental,municipality,GT0001,1.0,
2017-03-26,Guatemala-Peten_Sur_Occidental,municipality,GT0001,0.0,
2017-03-26,Guatemala-Ixcan,municipality,GT0001,0.0,
2017-03-26,Guatemala,country,GT0001,158.0,
2017-03-26,Guatemala-Jalapa,municipality,GT0001,0.0,
2017-03-26,Guatemala-Peten_Norte,municipality,GT0001,2.0,
2017-03-26,Guatemala-Suchitepequez,municipality,GT0001,0.0,
2017-03-26,Guatemala-Nor_Occidente,municipality,GT0001,0.0,
2017-03-26,Guatemala-San_Marcos,municipality,GT0001,0.0,
2017-03-26,Guatemala-Central,municipality,GT0001,87.0,
2017-03-26,Guatemala-Nor_Oriente,municipality,GT0001,0.0,
2017-03-26,Guatemala-Retalhuleu,municipality,GT0001,1.0,
2017-03-26,Guatemala-El_Progreso,municipality,GT0001,0.0,
2017-03-26,Guatemala-Sacatepequez,municipality,GT0001,0.0,
2017-03-26,Guatemala-Sur,municipality,GT0001,8.0,
2017-03-26,Guatemala-Santa_Rosa,municipality,GT0001,11.0,
2017-03-26,Guatemala-Huehuetenango,municipality,GT0001,1.0,
2017-03-26,Guatemala-Quiche,municipality,GT0001,8.0,
2017-03-26,Guatemala-Solola,municipality,GT0001,0.0,
2017-03-26,Guatemala-Quetzaltenango,municipality,GT0001,10.0,
2017-04-02,Guatemala-El_Progreso,municipality,GT0001,,
2017-04-02,Guatemala-Peten_Sur_Oriental,municipality,GT0001,1.0,
2017-04-02,Guatemala-Retalhuleu,municipality,GT0001,1.0,
2017-04-02,Guatemala-Alta_Verapaz,municipality,GT0001,2.0,
2017-04-02,Guatemala-Huehuetenango,municipality,GT0001,1.0,
2017-04-02,Guatemala-Zacapa,municipality,GT0001,1.0,
2017-04-02,Guatemala-Nor_Occidente,municipality,GT0001,,
2017-04-02,Guatemala-Nor_Oriente,municipality,GT0001,,
2017-04-02,Guatemala-Jalapa,municipality,GT0001,,
2017-04-02,Guatemala-Peten_Sur_Occidental,municipality,GT0001,,
2017-04-02,Guatemala-Sacatepequez,municipality,GT0001,,
2017-04-02,Guatemala-San_Marcos,municipality,GT0001,,
2017-04-02,Guatemala-Solola,municipality,GT0001,,
2017-04-02,Guatemala-Jutiapa,municipality,GT0001,3.0,
2017-04-02,Guatemala-Ixcan,municipality,GT0001,,
2017-04-02,Guatemala-Baja_Verapaz,municipality,GT0001,2.0,
2017-04-02,Guatemala-Central,municipality,GT0001,102.0,
2017-04-02,Guatemala-Peten_Norte,municipality,GT0001,2.0,
2017-04-02,Guatemala-Chiquimula,municipality,GT0001,16.0,
2017-04-02,Guatemala-Santa_Rosa,municipality,GT0001,10.0,
2017-04-02,Guatemala-Escuintla,municipality,GT0001,17.0,
2017-04-02,Guatemala-Sur,municipality,GT0001,8.0,
2017-04-02,Guatemala-Quiche,municipality,GT0001,8.0,
2017-04-02,Guatemala-Izabal,municipality,GT0001,4.0,
2017-04-02,Guatemala-Quetzaltenango,municipality,GT0001,12.0,
2017-04-09,Guatemala-Quetzaltenango,municipality,GT0001,,
2017-04-09,Guatemala-Huehuetenango,municipality,GT0001,4.0,
2017-04-09,Guatemala-Sur,municipality,GT0001,,
2017-04-09,Guatemala-Nor_Occidente,municipality,GT0001,,
2017-04-09,Guatemala-Chimaltenango,municipality,GT0001,1.0,
2017-04-09,Guatemala-Solola,municipality,GT0001,1.0,
2017-04-09,Guatemala-Central,municipality,GT0001,2.0,
2017-04-09,Guatemala-Chiquimula,municipality,GT0001,1.0,
2017-04-09,Guatemala-Nor_Oriente,municipality,GT0001,2.0,
2017-04-09,Guatemala-Quiche,municipality,GT0001,6.0,
2017-04-09,Guatemala-El_Progreso,municipality,GT0001,1.0,
2017-04-09,Guatemala-San_Marcos,municipality,GT0001,,
2017-04-09,Guatemala-Baja_Verapaz,municipality,GT0001,3.0,
2017-04-09,Guatemala-Zacapa,municipality,GT0001,3.0,
2017-04-09,Guatemala-Izabal,municipality,GT0001,61.0,
2017-04-09,Guatemala-Suchitepequez,municipality,GT0001,59.0,
2017-04-09,Guatemala-Peten_Norte,municipality,GT0001,19.0,
2017-04-09,Guatemala-Retalhuleu,municipality,GT0001,21.0,
2017-04-09,Guatemala-Peten_Sur_Occidental,municipality,GT0001,17.0,
2017-04-09,Guatemala-Peten_Sur_Oriental,municipality,GT0001,1.0,
2017-04-09,Guatemala-Jalapa,municipality,GT0001,,
2017-04-09,Guatemala-Santa_Rosa,municipality,GT0001,9.0,
2017-04-09,Guatemala-Ixil,municipality,GT0001,,
2017-04-09,Guatemala-Alta_Verapaz,municipality,GT0001,45.0,
2017-04-09,Guatemala-Escuintla,municipality,GT0001,1215.0,
2017-04-09,Guatemala-Ixcan,municipality,GT0001,,
2017-04-09,Guatemala,country,GT0001,,
2017-04-16,Guatemala-Nor_Occidente,municipality,GT0001,0.0,
2017-04-16,Guatemala-Central,municipality,GT0001,91.0,
2017-04-16,Guatemala-Peten_Sur_Oriental,municipality,GT0001,1.0,
2017-04-16,Guatemala-Jutiapa,municipality,GT0001,3.0,
2017-04-16,Guatemala-Baja_Verapaz,municipality,GT0001,2.0,
2017-04-16,Guatemala-Sur,municipality,GT0001,8.0,
2017-04-16,Guatemala-Peten_Norte,municipality,GT0001,2.0,
2017-04-16,Guatemala-El_Progreso,municipality,GT0001,0.0,
2017-04-16,Guatemala-Izabal,municipality,GT0001,4.0,
2017-04-16,Guatemala-Solola,municipality,GT0001,0.0,
2017-04-16,Guatemala-Sacatepequez,municipality,GT0001,0.0,
2017-04-16,Guatemala-Retalhuleu,municipality,GT0001,1.0,
2017-04-16,Guatemala-Alta_Verapaz,municipality,GT0001,2.0,
2017-04-16,Guatemala-Chiquimula,municipality,GT0001,11.0,
2017-04-16,Guatemala-Nor_Oriente,municipality,GT0001,0.0,
2017-04-16,Guatemala-Quiche,municipality,GT0001,8.0,
2017-04-16,Guatemala-Santa_Rosa,municipality,GT0001,12.0,
2017-04-16,Guatemala-Huehuetenango,municipality,GT0001,1.0,
2017-04-16,Guatemala-Suchitepequez,municipality,GT0001,0.0,
2017-04-16,Guatemala-Quetzaltenango,municipality,GT0001,12.0,
2017-04-16,Guatemala-San_Marcos,municipality,GT0001,0.0,
2017-04-16,Guatemala,country,GT0001,173.0,
2017-04-16,Guatemala-Escuintla,municipality,GT0001,15.0,
2017-04-16,Guatemala-Peten_Sur_Occidental,municipality,GT0001,0.0,
2017-04-16,Guatemala-Jalapa,municipality,GT0001,0.0,
2017-04-16,Guatemala-Zacapa,municipality,GT0001,0.0,
2017-04-16,Guatemala-Ixcan,municipality,GT0001,0.0,
2017-04-23,Guatemala,country,GT0001,187.0,
2017-04-23,Guatemala-Ixcan,municipality,GT0001,,
2017-04-23,Guatemala-Peten_Sur_Occidental,municipality,GT0001,,
2017-04-23,Guatemala-Zacapa,municipality,GT0001,,
2017-04-23,Guatemala-Jalapa,municipality,GT0001,,
2017-04-23,Guatemala-Suchitepequez,municipality,GT0001,,
2017-04-23,Guatemala-San_Marcos,municipality,GT0001,,
2017-04-23,Guatemala-Solola,municipality,GT0001,,
2017-04-23,Guatemala-Sacatepequez,municipality,GT0001,,
2017-04-23,Guatemala-El_Progreso,municipality,GT0001,,
2017-04-23,Guatemala-Nor_Occidente,municipality,GT0001,,
2017-04-23,Guatemala-Nor_Oriente,municipality,GT0001,,
2017-04-23,Guatemala-Huehuetenango,municipality,GT0001,1.0,
2017-04-23,Guatemala-Retalhuleu,municipality,GT0001,1.0,
2017-04-23,Guatemala-Jutiapa,municipality,GT0001,3.0,
2017-04-23,Guatemala-Baja_Verapaz,municipality,GT0001,2.0,
2017-04-23,Guatemala-Sur,municipality,GT0001,8.0,
2017-04-23,Guatemala-Peten_Norte,municipality,GT0001,2.0,
2017-04-23,Guatemala-Izabal,municipality,GT0001,4.0,
2017-04-23,Guatemala-Quiche,municipality,GT0001,9.0,
2017-04-23,Guatemala-Quetzaltenango,municipality,GT0001,12.0,
2017-04-23,Guatemala-Escuintla,municipality,GT0001,15.0,
2017-04-23,Guatemala-Chiquimula,municipality,GT0001,13.0,
2017-04-23,Guatemala-Santa_Rosa,municipality,GT0001,21.0,
2017-04-23,Guatemala-Central,municipality,GT0001,93.0,
2017-04-23,Guatemala-Alta_Verapaz,municipality,GT0001,2.0,
2017-04-23,Guatemala-Peten_Sur_Oriental,municipality,GT0001,1.0,
2017-04-30,Guatemala-Suchitepequez,municipality,GT0001,,
2017-04-30,Guatemala-Central,municipality,GT0001,93.0,
2017-04-30,Guatemala-Santa_Rosa,municipality,GT0001,21.0,
2017-04-30,Guatemala-Chiquimula,municipality,GT0001,15.0,
2017-04-30,Guatemala-Escuintla,municipality,GT0001,17.0,
2017-04-30,Guatemala-Quetzaltenango,municipality,GT0001,13.0,
2017-04-30,Guatemala-Quiche,municipality,GT0001,9.0,
2017-04-30,Guatemala-Izabal,municipality,GT0001,4.0,
2017-04-30,Guatemala-Peten_Norte,municipality,GT0001,2.0,
2017-04-30,Guatemala-Jutiapa,municipality,GT0001,4.0,
2017-04-30,Guatemala-Sur,municipality,GT0001,8.0,
2017-04-30,Guatemala-Peten_Sur_Occidental,municipality,GT0001,2.0,
2017-04-30,Guatemala-Baja_Verapaz,municipality,GT0001,2.0,
2017-04-30,Guatemala-Zacapa,municipality,GT0001,1.0,
2017-04-30,Guatemala-Peten_Sur_Oriental,municipality,GT0001,1.0,
2017-04-30,Guatemala-Retalhuleu,municipality,GT0001,1.0,
2017-04-30,Guatemala-Alta_Verapaz,municipality,GT0001,2.0,
2017-04-30,Guatemala-Huehuetenango,municipality,GT0001,1.0,
2017-04-30,Guatemala-Nor_Oriente,municipality,GT0001,,
2017-04-30,Guatemala-Nor_Occidente,municipality,GT0001,,
2017-04-30,Guatemala-El_Progreso,municipality,GT0001,,
2017-04-30,Guatemala-Sacatepequez,municipality,GT0001,,
2017-04-30,Guatemala-Solola,municipality,GT0001,,
2017-04-30,Guatemala-San_Marcos,municipality,GT0001,,
2017-04-30,Guatemala,country,GT0001,196.0,
2017-04-30,Guatemala-Ixcan,municipality,GT0001,,
2017-04-30,Guatemala-Jalapa,municipality,GT0001,,
2017-05-07,Guatemala,country,GT0001,208.0,
2017-05-07,Guatemala-Ixcan,municipality,GT0001,0.0,
2017-05-07,Guatemala-Jalapa,municipality,GT0001,0.0,
2017-05-07,Guatemala-Suchitepequez,municipality,GT0001,0.0,
2017-05-07,Guatemala-Sacatepequez,municipality,GT0001,0.0,
2017-05-07,Guatemala-San_Marcos,municipality,GT0001,0.0,
2017-05-07,Guatemala-Solola,municipality,GT0001,0.0,
2017-05-07,Guatemala-Peten_Sur_Oriental,municipality,GT0001,2.0,
2017-05-07,Guatemala-Alta_Verapaz,municipality,GT0001,2.0,
2017-05-07,Guatemala-Retalhuleu,municipality,GT0001,1.0,
2017-05-07,Guatemala-Zacapa,municipality,GT0001,1.0,
2017-05-07,Guatemala-Baja_Verapaz,municipality,GT0001,2.0,
2017-05-07,Guatemala-Peten_Sur_Occidental,municipality,GT0001,2.0,
2017-05-07,Guatemala-Sur,municipality,GT0001,8.0,
2017-05-07,Guatemala-Nor_Oriente,municipality,GT0001,0.0,
2017-05-07,Guatemala-Jutiapa,municipality,GT0001,4.0,
2017-05-07,Guatemala-Peten_Norte,municipality,GT0001,2.0,
2017-05-07,Guatemala-Izabal,municipality,GT0001,4.0,
2017-05-07,Guatemala-Quiche,municipality,GT0001,11.0,
2017-05-07,Guatemala-Quetzaltenango,municipality,GT0001,13.0,
2017-05-07,Guatemala-El_Progreso,municipality,GT0001,0.0,
2017-05-07,Guatemala-Escuintla,municipality,GT0001,19.0,
2017-05-07,Guatemala-Chiquimula,municipality,GT0001,19.0,
2017-05-07,Guatemala-Santa_Rosa,municipality,GT0001,20.0,
2017-05-07,Guatemala-Central,municipality,GT0001,96.0,
2017-05-07,Guatemala-Nor_Occidente,municipality,GT0001,1.0,
2017-05-07,Guatemala-Huehuetenango,municipality,GT0001,1.0,
2017-05-14,Guatemala-Solola,municipality,GT0001,0.0,
2017-05-14,Guatemala-Central,municipality,GT0001,96.0,
2017-05-14,Guatemala,country,GT0001,204.0,
2017-05-14,Guatemala-Ixcan,municipality,GT0001,0.0,
2017-05-14,Guatemala-Chimaltenango,municipality,GT0001,0.0,
2017-05-14,Guatemala-Totonicapan,municipality,GT0001,0.0,
2017-05-14,Guatemala-Sacatepequez,municipality,GT0001,0.0,
2017-05-14,Guatemala-El_Progreso,municipality,GT0001,0.0,
2017-05-14,Guatemala-Nor_Occidente,municipality,GT0001,0.0,
2017-05-14,Guatemala-Nor_Oriente,municipality,GT0001,0.0,
2017-05-14,Guatemala-Huehuetenango,municipality,GT0001,1.0,
2017-05-14,Guatemala-Alta_Verapaz,municipality,GT0001,2.0,
2017-05-14,Guatemala-Retalhuleu,municipality,GT0001,1.0,
2017-05-14,Guatemala-Suchitepequez,municipality,GT0001,0.0,
2017-05-14,Guatemala-Baja_Verapaz,municipality,GT0001,2.0,
2017-05-14,Guatemala-Peten_Sur_Occidental,municipality,GT0001,2.0,
2017-05-14,Guatemala-San_Marcos,municipality,GT0001,0.0,
2017-05-14,Guatemala-Sur,municipality,GT0001,8.0,
2017-05-14,Guatemala-Jutiapa,municipality,GT0001,4.0,
2017-05-14,Guatemala-Peten_Norte,municipality,GT0001,2.0,
2017-05-14,Guatemala-Izabal,municipality,GT0001,4.0,
2017-05-14,Guatemala-Quiche,municipality,GT0001,9.0,
2017-05-14,Guatemala-Quetzaltenango,municipality,GT0001,13.0,
2017-05-14,Guatemala-Escuintla,municipality,GT0001,18.0,
2017-05-14,Guatemala-Chiquimula,municipality,GT0001,19.0,
2017-05-14,Guatemala-Santa_Rosa,municipality,GT0001,20.0,
2017-05-14,Guatemala-Jalapa,municipality,GT0001,0.0,
2017-05-14,Guatemala-Ixil,municipality,GT0001,0.0,
2017-05-14,Guatemala-Peten_Sur_Oriental,municipality,GT0001,2.0,
2017-05-14,Guatemala-Zacapa,municipality,GT0001,1.0,
2017-05-21,Guatemala-Ixcan,municipality,GT0001,0.0,
2017-05-21,Guatemala-Central,municipality,GT0001,101.0,
2017-05-21,Guatemala-Jalapa,municipality,GT0001,0.0,
2017-05-21,Guatemala-San_Marcos,municipality,GT0001,0.0,
2017-05-21,Guatemala-Solola,municipality,GT0001,0.0,
2017-05-21,Guatemala-Sacatepequez,municipality,GT0001,0.0,
2017-05-21,Guatemala-El_Progreso,municipality,GT0001,0.0,
2017-05-21,Guatemala-Nor_Occidente,municipality,GT0001,0.0,
2017-05-21,Guatemala-Nor_Oriente,municipality,GT0001,0.0,
2017-05-21,Guatemala-Alta_Verapaz,municipality,GT0001,2.0,
2017-05-21,Guatemala-Suchitepequez,municipality,GT0001,1.0,
2017-05-21,Guatemala-Retalhuleu,municipality,GT0001,1.0,
2017-05-21,Guatemala,country,GT0001,222.0,
2017-05-21,Guatemala-Zacapa,municipality,GT0001,1.0,
2017-05-21,Guatemala-Peten_Sur_Occidental,municipality,GT0001,2.0,
2017-05-21,Guatemala-Sur,municipality,GT0001,8.0,
2017-05-21,Guatemala-Peten_Sur_Oriental,municipality,GT0001,2.0,
2017-05-21,Guatemala-Izabal,municipality,GT0001,4.0,
2017-05-21,Guatemala-Peten_Norte,municipality,GT0001,3.0,
2017-05-21,Guatemala-Quiche,municipality,GT0001,11.0,
2017-05-21,Guatemala-Jutiapa,municipality,GT0001,7.0,
2017-05-21,Guatemala-Quetzaltenango,municipality,GT0001,14.0,
2017-05-21,Guatemala-Escuintla,municipality,GT0001,23.0,
2017-05-21,Guatemala-Santa_Rosa,municipality,GT0001,20.0,
2017-05-21,Guatemala-Baja_Verapaz,municipality,GT0001,2.0,
2017-05-21,Guatemala-Huehuetenango,municipality,GT0001,1.0,
2017-05-28,Guatemala-Zacapa,municipality,GT0001,,
2017-05-28,Guatemala-Chiquimula,municipality,GT0001,5.0,
2017-05-28,Guatemala-Central,municipality,GT0001,34.0,
2017-05-28,Guatemala-Santa_Rosa,municipality,GT0001,4.0,
2017-05-28,Guatemala-Escuintla,municipality,GT0001,8.0,
2017-05-28,Guatemala-Izabal,municipality,GT0001,4.0,
2017-05-28,Guatemala-Quetzaltenango,municipality,GT0001,5.0,
2017-05-28,Guatemala-Sur,municipality,GT0001,3.0,
2017-05-28,Guatemala-Quiche,municipality,GT0001,2.0,
2017-05-28,Guatemala-Jutiapa,municipality,GT0001,1.0,
2017-05-28,Guatemala-Alta_Verapaz,municipality,GT0001,2.0,
2017-05-28,Guatemala,country,GT0001,69.0,
2017-05-28,Guatemala-El_Progreso,municipality,GT0001,,
2017-05-28,Guatemala-Nor_Occidente,municipality,GT0001,,
2017-05-28,Guatemala-Jalapa,municipality,GT0001,,
2017-05-28,Guatemala-Peten_Norte,municipality,GT0001,,
2017-05-28,Guatemala-Peten_Sur_Oriental,municipality,GT0001,,
2017-05-28,Guatemala-Retalhuleu,municipality,GT0001,,
2017-05-28,Guatemala-Sacatepequez,municipality,GT0001,,
2017-05-28,Guatemala-San_Marcos,municipality,GT0001,,
2017-05-28,Guatemala-Suchitepequez,municipality,GT0001,,
2017-05-28,Guatemala-Huehuetenango,municipality,GT0001,1.0,
2017-06-04,Guatemala-Nor_Occidente,municipality,GT0001,2.0,
2017-06-04,Guatemala-Alta_Verapaz,municipality,GT0001,2.0,
2017-06-04,Guatemala-Huehuetenango,municipality,GT0001,1.0,
2017-06-04,Guatemala-Nor_Oriente,municipality,GT0001,0.0,
2017-06-04,Guatemala-El_Progreso,municipality,GT0001,0.0,
2017-06-04,Guatemala,country,GT0001,259.0,
2017-06-04,Guatemala-Solola,municipality,GT0001,0.0,
2017-06-04,Guatemala-San_Marcos,municipality,GT0001,0.0,
2017-06-04,Guatemala-Ixcan,municipality,GT0001,0.0,
2017-06-04,Guatemala-Jalapa,municipality,GT0001,1.0,
2017-06-04,Guatemala-Sacatepequez,municipality,GT0001,0.0,
2017-06-04,Guatemala-Zacapa,municipality,GT0001,1.0,
2017-06-04,Guatemala-Retalhuleu,municipality,GT0001,1.0,
2017-06-04,Guatemala-Baja_Verapaz,municipality,GT0001,2.0,
2017-06-04,Guatemala-Central,municipality,GT0001,119.0,
2017-06-04,Guatemala-Suchitepequez,municipality,GT0001,3.0,
2017-06-04,Guatemala-Chiquimula,municipality,GT0001,21.0,
2017-06-04,Guatemala-Escuintla,municipality,GT0001,29.0,
2017-06-04,Guatemala-Jutiapa,municipality,GT0001,11.0,
2017-06-04,Guatemala-Quetzaltenango,municipality,GT0001,14.0,
2017-06-04,Guatemala-Santa_Rosa,municipality,GT0001,21.0,
2017-06-04,Guatemala-Peten_Norte,municipality,GT0001,3.0,
2017-06-04,Guatemala-Izabal,municipality,GT0001,4.0,
2017-06-04,Guatemala-Sur,municipality,GT0001,9.0,
2017-06-04,Guatemala-Peten_Sur_Oriental,municipality,GT0001,2.0,
2017-06-04,Guatemala-Peten_Sur_Occidental,municipality,GT0001,2.0,
2017-06-04,Guatemala-Quiche,municipality,GT0001,11.0,
2017-06-11,Guatemala-Retalhuleu,municipality,GT0001,1.0,
2017-06-11,Guatemala-Zacapa,municipality,GT0001,1.0,
2017-06-11,Guatemala-Alta_Verapaz,municipality,GT0001,2.0,
