report_date,location,location_type,data_field_code,value,ï»¿report_date
2017-06-11,Guatemala-Huehuetenango,municipality,GT0001,1.0,
2017-06-11,Guatemala-Nor_Oriente,municipality,GT0001,0.0,
2017-06-11,Guatemala-Solola,municipality,GT0001,0.0,
2017-06-11,Guatemala-Sacatepequez,municipality,GT0001,0.0,
2017-06-11,Guatemala-San_Marcos,municipality,GT0001,0.0,
2017-06-11,Guatemala-Ixcan,municipality,GT0001,0.0,
2017-06-11,Guatemala,country,GT0001,263.0,
2017-06-11,Guatemala-El_Progreso,municipality,GT0001,0.0,
2017-06-11,Guatemala-Suchitepequez,municipality,GT0001,3.0,
2017-06-11,Guatemala-Nor_Occidente,municipality,GT0001,2.0,
2017-06-11,Guatemala-Baja_Verapaz,municipality,GT0001,2.0,
2017-06-11,Guatemala-Jalapa,municipality,GT0001,2.0,
2017-06-11,Guatemala-Central,municipality,GT0001,120.0,
2017-06-11,Guatemala-Chiquimula,municipality,GT0001,23.0,
2017-06-11,Guatemala-Santa_Rosa,municipality,GT0001,21.0,
2017-06-11,Guatemala-Escuintla,municipality,GT0001,29.0,
2017-06-11,Guatemala-Jutiapa,municipality,GT0001,11.0,
2017-06-11,Guatemala-Peten_Sur_Occidental,municipality,GT0001,2.0,
2017-06-11,Guatemala-Quiche,municipality,GT0001,11.0,
2017-06-11,Guatemala-Peten_Norte,municipality,GT0001,3.0,
2017-06-11,Guatemala-Izabal,municipality,GT0001,4.0,
2017-06-11,Guatemala-Sur,municipality,GT0001,9.0,
2017-06-11,Guatemala-Peten_Sur_Oriental,municipality,GT0001,2.0,
2017-06-11,Guatemala-Quetzaltenango,municipality,GT0001,14.0,
2017-06-18,Guatemala-Retalhuleu,municipality,GT0001,1.0,
2017-06-18,Guatemala-Nor_Occidente,municipality,GT0001,2.0,
2017-06-18,Guatemala-Alta_Verapaz,municipality,GT0001,2.0,
2017-06-18,Guatemala-Nor_Oriente,municipality,GT0001,,
2017-06-18,Guatemala-Solola,municipality,GT0001,,
2017-06-18,Guatemala-Sacatepequez,municipality,GT0001,,
2017-06-18,Guatemala-Suchitepequez,municipality,GT0001,3.0,
2017-06-18,Guatemala-San_Marcos,municipality,GT0001,,
2017-06-18,Guatemala-Ixcan,municipality,GT0001,,
2017-06-18,Guatemala,country,GT0001,270.0,
2017-06-18,Guatemala-El_Progreso,municipality,GT0001,,
2017-06-18,Guatemala-Jalapa,municipality,GT0001,2.0,
2017-06-18,Guatemala-Huehuetenango,municipality,GT0001,1.0,
2017-06-18,Guatemala-Peten_Sur_Occidental,municipality,GT0001,2.0,
2017-06-18,Guatemala-Baja_Verapaz,municipality,GT0001,2.0,
2017-06-18,Guatemala-Central,municipality,GT0001,125.0,
2017-06-18,Guatemala-Chiquimula,municipality,GT0001,24.0,
2017-06-18,Guatemala-Santa_Rosa,municipality,GT0001,21.0,
2017-06-18,Guatemala-Escuintla,municipality,GT0001,29.0,
2017-06-18,Guatemala-Jutiapa,municipality,GT0001,11.0,
2017-06-18,Guatemala-Zacapa,municipality,GT0001,1.0,
2017-06-18,Guatemala-Quiche,municipality,GT0001,11.0,
2017-06-18,Guatemala-Peten_Norte,municipality,GT0001,3.0,
2017-06-18,Guatemala-Izabal,municipality,GT0001,4.0,
2017-06-18,Guatemala-Sur,municipality,GT0001,9.0,
2017-06-18,Guatemala-Peten_Sur_Oriental,municipality,GT0001,2.0,
2017-06-18,Guatemala-Quetzaltenango,municipality,GT0001,15.0,
2017-06-25,Guatemala-Suchitepequez,municipality,GT0001,3.0,
2017-06-25,Guatemala-Baja_Verapaz,municipality,GT0001,2.0,
2017-06-25,Guatemala-Peten_Sur_Occidental,municipality,GT0001,2.0,
2017-06-25,Guatemala-Peten_Sur_Oriental,municipality,GT0001,2.0,
2017-06-25,Guatemala-Jalapa,municipality,GT0001,3.0,
2017-06-25,Guatemala-Sur,municipality,GT0001,9.0,
2017-06-25,Guatemala-Izabal,municipality,GT0001,4.0,
2017-06-25,Guatemala-Quetzaltenango,municipality,GT0001,17.0,
2017-06-25,Guatemala-Quiche,municipality,GT0001,11.0,
2017-06-25,Guatemala-Jutiapa,municipality,GT0001,11.0,
2017-06-25,Guatemala-Escuintla,municipality,GT0001,30.0,
2017-06-25,Guatemala-Santa_Rosa,municipality,GT0001,21.0,
2017-06-25,Guatemala-Zacapa,municipality,GT0001,1.0,
2017-06-25,Guatemala-Central,municipality,GT0001,128.0,
2017-06-25,Guatemala-Peten_Norte,municipality,GT0001,3.0,
2017-06-25,Guatemala-Chiquimula,municipality,GT0001,24.0,
2017-06-25,Guatemala-Retalhuleu,municipality,GT0001,1.0,
2017-06-25,Guatemala-Alta_Verapaz,municipality,GT0001,2.0,
2017-06-25,Guatemala-Huehuetenango,municipality,GT0001,1.0,
2017-06-25,Guatemala-Nor_Oriente,municipality,GT0001,,
2017-06-25,Guatemala-El_Progreso,municipality,GT0001,,
2017-06-25,Guatemala-Sacatepequez,municipality,GT0001,,
2017-06-25,Guatemala-Solola,municipality,GT0001,,
2017-06-25,Guatemala-San_Marcos,municipality,GT0001,,
2017-06-25,Guatemala-Ixcan,municipality,GT0001,,
2017-06-25,Guatemala,country,GT0001,277.0,
2017-06-25,Guatemala-Nor_Occidente,municipality,GT0001,2.0,
2017-07-02,Guatemala-Zacapa,municipality,GT0001,1.0,
2017-07-02,Guatemala-Retalhuleu,municipality,GT0001,1.0,
2017-07-02,Guatemala-Nor_Occidente,municipality,GT0001,2.0,
2017-07-02,Guatemala-Alta_Verapaz,municipality,GT0001,2.0,
2017-07-02,Guatemala-Huehuetenango,municipality,GT0001,1.0,
2017-07-02,Guatemala-San_Marcos,municipality,GT0001,,
2017-07-02,Guatemala-El_Progreso,municipality,GT0001,,
2017-07-02,Guatemala-Solola,municipality,GT0001,,
2017-07-02,Guatemala-Suchitepequez,municipality,GT0001,3.0,
2017-07-02,Guatemala-Ixcan,municipality,GT0001,,
2017-07-02,Guatemala,country,GT0001,282.0,
2017-07-02,Guatemala-Nor_Oriente,municipality,GT0001,,
2017-07-02,Guatemala-Baja_Verapaz,municipality,GT0001,2.0,
2017-07-02,Guatemala-Sacatepequez,municipality,GT0001,,
2017-07-02,Guatemala-Quiche,municipality,GT0001,11.0,
2017-07-02,Guatemala-Jutiapa,municipality,GT0001,11.0,
2017-07-02,Guatemala-Quetzaltenango,municipality,GT0001,17.0,
2017-07-02,Guatemala-Chiquimula,municipality,GT0001,24.0,
2017-07-02,Guatemala-Peten_Norte,municipality,GT0001,3.0,
2017-07-02,Guatemala-Izabal,municipality,GT0001,4.0,
2017-07-02,Guatemala-Sur,municipality,GT0001,10.0,
2017-07-02,Guatemala-Jalapa,municipality,GT0001,3.0,
2017-07-02,Guatemala-Peten_Sur_Oriental,municipality,GT0001,2.0,
2017-07-02,Guatemala-Peten_Sur_Occidental,municipality,GT0001,2.0,
2017-07-02,Guatemala-Central,municipality,GT0001,132.0,
2017-07-02,Guatemala-Escuintla,municipality,GT0001,30.0,
2017-07-02,Guatemala-Santa_Rosa,municipality,GT0001,21.0,
2017-07-09,Guatemala-Peten_Sur_Occidental,municipality,GT0001,2.0,
2017-07-09,Guatemala-San_Marcos,municipality,GT0001,,
2017-07-09,Guatemala-Solola,municipality,GT0001,,
2017-07-09,Guatemala-Sacatepequez,municipality,GT0001,,
2017-07-09,Guatemala-El_Progreso,municipality,GT0001,,
2017-07-09,Guatemala-Nor_Oriente,municipality,GT0001,,
2017-07-09,Guatemala-Huehuetenango,municipality,GT0001,1.0,
2017-07-09,Guatemala-Alta_Verapaz,municipality,GT0001,2.0,
2017-07-09,Guatemala-Nor_Occidente,municipality,GT0001,4.0,
2017-07-09,Guatemala-Retalhuleu,municipality,GT0001,2.0,
2017-07-09,Guatemala-Zacapa,municipality,GT0001,3.0,
2017-07-09,Guatemala-Central,municipality,GT0001,137.0,
2017-07-09,Guatemala-Chiquimula,municipality,GT0001,23.0,
2017-07-09,Guatemala-Santa_Rosa,municipality,GT0001,21.0,
2017-07-09,Guatemala-Escuintla,municipality,GT0001,30.0,
2017-07-09,Guatemala-Jutiapa,municipality,GT0001,11.0,
2017-07-09,Guatemala-Quetzaltenango,municipality,GT0001,17.0,
2017-07-09,Guatemala-Suchitepequez,municipality,GT0001,2.0,
2017-07-09,Guatemala-Izabal,municipality,GT0001,4.0,
2017-07-09,Guatemala-Sur,municipality,GT0001,10.0,
2017-07-09,Guatemala-Jalapa,municipality,GT0001,3.0,
2017-07-09,Guatemala-Peten_Sur_Oriental,municipality,GT0001,2.0,
2017-07-09,Guatemala-Baja_Verapaz,municipality,GT0001,2.0,
2017-07-09,Guatemala-Quiche,municipality,GT0001,11.0,
2017-07-09,Guatemala-Peten_Norte,municipality,GT0001,3.0,
2017-07-09,Guatemala,country,GT0001,290.0,
2017-07-09,Guatemala-Ixcan,municipality,GT0001,,
2017-07-16,Guatemala-Ixcan,municipality,GT0001,,
2017-07-16,Guatemala-San_Marcos,municipality,GT0001,,
2017-07-16,Guatemala-Solola,municipality,GT0001,,
2017-07-16,Guatemala-Sacatepequez,municipality,GT0001,,
2017-07-16,Guatemala-El_Progreso,municipality,GT0001,,
2017-07-16,Guatemala-Nor_Oriente,municipality,GT0001,,
2017-07-16,Guatemala-Huehuetenango,municipality,GT0001,1.0,
2017-07-16,Guatemala-Alta_Verapaz,municipality,GT0001,2.0,
2017-07-16,Guatemala-Nor_Occidente,municipality,GT0001,5.0,
2017-07-16,Guatemala-Retalhuleu,municipality,GT0001,2.0,
2017-07-16,Guatemala-Suchitepequez,municipality,GT0001,1.0,
2017-07-16,Guatemala-Baja_Verapaz,municipality,GT0001,2.0,
2017-07-16,Guatemala-Chiquimula,municipality,GT0001,24.0,
2017-07-16,Guatemala-Jalapa,municipality,GT0001,3.0,
2017-07-16,Guatemala-Sur,municipality,GT0001,11.0,
2017-07-16,Guatemala-Izabal,municipality,GT0001,4.0,
2017-07-16,Guatemala-Central,municipality,GT0001,137.0,
2017-07-16,Guatemala-Peten_Norte,municipality,GT0001,3.0,
2017-07-16,Guatemala-Quiche,municipality,GT0001,11.0,
2017-07-16,Guatemala-Zacapa,municipality,GT0001,4.0,
2017-07-16,Guatemala-Quetzaltenango,municipality,GT0001,18.0,
2017-07-16,Guatemala-Jutiapa,municipality,GT0001,11.0,
2017-07-16,Guatemala-Escuintla,municipality,GT0001,30.0,
2017-07-16,Guatemala-Santa_Rosa,municipality,GT0001,21.0,
2017-07-16,Guatemala-Peten_Sur_Oriental,municipality,GT0001,2.0,
2017-07-16,Guatemala-Peten_Sur_Occidental,municipality,GT0001,2.0,
2017-07-16,Guatemala,country,GT0001,294.0,
2017-09-17,Guatemala,country,GT0001,398.0,
2017-09-17,Guatemala-Solola,municipality,GT0001,,
2017-09-17,Guatemala-Sacatepequez,municipality,GT0001,,
2017-09-17,Guatemala-El_Progreso,municipality,GT0001,,
2017-09-17,Guatemala-Nor_Oriente,municipality,GT0001,2.0,
2017-09-17,Guatemala-Huehuetenango,municipality,GT0001,2.0,
2017-09-17,Guatemala-Alta_Verapaz,municipality,GT0001,3.0,
2017-09-17,Guatemala-Nor_Occidente,municipality,GT0001,7.0,
2017-09-17,Guatemala-Retalhuleu,municipality,GT0001,2.0,
2017-09-17,Guatemala-Suchitepequez,municipality,GT0001,1.0,
2017-09-17,Guatemala-Baja_Verapaz,municipality,GT0001,2.0,
2017-09-17,Guatemala-Peten_Sur_Occidental,municipality,GT0001,2.0,
2017-09-17,Guatemala-Ixcan,municipality,GT0001,,
2017-09-17,Guatemala-Peten_Sur_Oriental,municipality,GT0001,5.0,
2017-09-17,Guatemala-Sur,municipality,GT0001,15.0,
2017-09-17,Guatemala-Izabal,municipality,GT0001,6.0,
2017-09-17,Guatemala-Peten_Norte,municipality,GT0001,2.0,
2017-09-17,Guatemala-Quiche,municipality,GT0001,11.0,
2017-09-17,Guatemala-Zacapa,municipality,GT0001,10.0,
2017-09-17,Guatemala-Quetzaltenango,municipality,GT0001,36.0,
2017-09-17,Guatemala-Jutiapa,municipality,GT0001,12.0,
2017-09-17,Guatemala-Escuintla,municipality,GT0001,31.0,
2017-09-17,Guatemala-Santa_Rosa,municipality,GT0001,26.0,
2017-09-17,Guatemala-Chiquimula,municipality,GT0001,37.0,
2017-09-17,Guatemala-Central,municipality,GT0001,182.0,
2017-09-17,Guatemala-Jalapa,municipality,GT0001,4.0,
2017-09-17,Guatemala-San_Marcos,municipality,GT0001,,
,Guatemala-Central,municipality,GT0001,187.0,2017-10-08
,Guatemala-Chiquimula,municipality,GT0001,42.0,2017-10-08
,Guatemala-Santa_Rosa,municipality,GT0001,27.0,2017-10-08
,Guatemala-Escuintla,municipality,GT0001,32.0,2017-10-08
,Guatemala-Jutiapa,municipality,GT0001,12.0,2017-10-08
,Guatemala-Quetzaltenango,municipality,GT0001,39.0,2017-10-08
,Guatemala-Zacapa,municipality,GT0001,13.0,2017-10-08
,Guatemala-Quiche,municipality,GT0001,11.0,2017-10-08
,Guatemala-Peten_Norte,municipality,GT0001,2.0,2017-10-08
,Guatemala-Izabal,municipality,GT0001,6.0,2017-10-08
,Guatemala-Sur,municipality,GT0001,15.0,2017-10-08
,Guatemala-Jalapa,municipality,GT0001,4.0,2017-10-08
,Guatemala-Peten_Sur_Oriental,municipality,GT0001,4.0,2017-10-08
,Guatemala-Peten_Sur_Occidental,municipality,GT0001,3.0,2017-10-08
,Guatemala-Baja_Verapaz,municipality,GT0001,2.0,2017-10-08
,Guatemala-Suchitepequez,municipality,GT0001,1.0,2017-10-08
,Guatemala-Retalhuleu,municipality,GT0001,2.0,2017-10-08
,Guatemala-Nor_Occidente,municipality,GT0001,7.0,2017-10-08
,Guatemala-Alta_Verapaz,municipality,GT0001,3.0,2017-10-08
,Guatemala-Huehuetenango,municipality,GT0001,2.0,2017-10-08
,Guatemala-Ixil,municipality,GT0001,1.0,2017-10-08
,Guatemala-Nor_Oriente,municipality,GT0001,2.0,2017-10-08
,Guatemala-El_Progreso,municipality,GT0001,,2017-10-08
,Guatemala-Sacatepequez,municipality,GT0001,,2017-10-08
,Guatemala-Solola,municipality,GT0001,,2017-10-08
,Guatemala-San_Marcos,municipality,GT0001,,2017-10-08
,Guatemala-Ixcan,municipality,GT0001,,2017-10-08
,Guatemala,country,GT0001,417.0,2017-10-08
,Guatemala-Central,municipality,GT0001,187.0,2017-10-15
,Guatemala-Chiquimula,municipality,GT0001,64.0,2017-10-15
,Guatemala-Santa_Rosa,municipality,GT0001,28.0,2017-10-15
,Guatemala-Escuintla,municipality,GT0001,33.0,2017-10-15
,Guatemala-Jutiapa,municipality,GT0001,12.0,2017-10-15
,Guatemala-Quetzaltenango,municipality,GT0001,39.0,2017-10-15
,Guatemala-Zacapa,municipality,GT0001,14.0,2017-10-15
,Guatemala-Quiche,municipality,GT0001,11.0,2017-10-15
,Guatemala-Peten_Norte,municipality,GT0001,2.0,2017-10-15
,Guatemala-Izabal,municipality,GT0001,6.0,2017-10-15
,Guatemala-Sur,municipality,GT0001,15.0,2017-10-15
,Guatemala-Jalapa,municipality,GT0001,4.0,2017-10-15
,Guatemala-Peten_Sur_Oriental,municipality,GT0001,4.0,2017-10-15
,Guatemala-Peten_Sur_Occidental,municipality,GT0001,3.0,2017-10-15
,Guatemala-Baja_Verapaz,municipality,GT0001,2.0,2017-10-15
,Guatemala-Suchitepequez,municipality,GT0001,2.0,2017-10-15
,Guatemala-Retalhuleu,municipality,GT0001,2.0,2017-10-15
,Guatemala-Nor_Occidente,municipality,GT0001,7.0,2017-10-15
,Guatemala-Alta_Verapaz,municipality,GT0001,3.0,2017-10-15
,Guatemala-Huehuetenango,municipality,GT0001,2.0,2017-10-15
,Guatemala-Ixil,municipality,GT0001,1.0,2017-10-15
,Guatemala-Nor_Oriente,municipality,GT0001,2.0,2017-10-15
,Guatemala-El_Progreso,municipality,GT0001,,2017-10-15
,Guatemala-Sacatepequez,municipality,GT0001,,2017-10-15
,Guatemala-Solola,municipality,GT0001,,2017-10-15
,Guatemala-San_Marcos,municipality,GT0001,,2017-10-15
,Guatemala-Ixcan,municipality,GT0001,,2017-10-15
,Guatemala,country,GT0001,443.0,2017-10-15
,Guatemala-Central,municipality,GT0001,194.0,2017-10-29
,Guatemala-Chiquimula,municipality,GT0001,65.0,2017-10-29
,Guatemala-Santa_Rosa,municipality,GT0001,30.0,2017-10-29
,Guatemala-Escuintla,municipality,GT0001,33.0,2017-10-29
,Guatemala-Jutiapa,municipality,GT0001,12.0,2017-10-29
,Guatemala-Quetzaltenango,municipality,GT0001,40.0,2017-10-29
,Guatemala-Zacapa,municipality,GT0001,16.0,2017-10-29
,Guatemala-Quiche,municipality,GT0001,11.0,2017-10-29
,Guatemala-Peten_Norte,municipality,GT0001,2.0,2017-10-29
,Guatemala-Izabal,municipality,GT0001,6.0,2017-10-29
,Guatemala-Sur,municipality,GT0001,16.0,2017-10-29
,Guatemala-Jalapa,municipality,GT0001,4.0,2017-10-29
,Guatemala-Peten_Sur_Oriental,municipality,GT0001,6.0,2017-10-29
,Guatemala-Peten_Sur_Occidental,municipality,GT0001,2.0,2017-10-29
,Guatemala-Baja_Verapaz,municipality,GT0001,2.0,2017-10-29
,Guatemala-Suchitepequez,municipality,GT0001,2.0,2017-10-29
,Guatemala-Retalhuleu,municipality,GT0001,2.0,2017-10-29
,Guatemala-Nor_Occidente,municipality,GT0001,7.0,2017-10-29
,Guatemala-Alta_Verapaz,municipality,GT0001,2.0,2017-10-29
,Guatemala-Huehuetenango,municipality,GT0001,3.0,2017-10-29
,Guatemala-Ixil,municipality,GT0001,1.0,2017-10-29
,Guatemala-Nor_Oriente,municipality,GT0001,2.0,2017-10-29
,Guatemala-El_Progreso,municipality,GT0001,,2017-10-29
,Guatemala-Sacatepequez,municipality,GT0001,,2017-10-29
,Guatemala-Solola,municipality,GT0001,,2017-10-29
,Guatemala-San_Marcos,municipality,GT0001,,2017-10-29
,Guatemala-Ixcan,municipality,GT0001,,2017-10-29
,Guatemala,country,GT0001,458.0,2017-10-29
,Guatemala-Central,municipality,GT0001,198.0,2017-11-19
,Guatemala-Chiquimula,municipality,GT0001,65.0,2017-11-19
,Guatemala-Santa_Rosa,municipality,GT0001,35.0,2017-11-19
,Guatemala-Escuintla,municipality,GT0001,33.0,2017-11-19
,Guatemala-Jutiapa,municipality,GT0001,12.0,2017-11-19
,Guatemala-Quetzaltenango,municipality,GT0001,45.0,2017-11-19
,Guatemala-Zacapa,municipality,GT0001,16.0,2017-11-19
,Guatemala-Quiche,municipality,GT0001,11.0,2017-11-19
,Guatemala-Peten_Norte,municipality,GT0001,2.0,2017-11-19
,Guatemala-Izabal,municipality,GT0001,6.0,2017-11-19
,Guatemala-Sur,municipality,GT0001,16.0,2017-11-19
,Guatemala-Jalapa,municipality,GT0001,5.0,2017-11-19
,Guatemala-Peten_Sur_Oriental,municipality,GT0001,5.0,2017-11-19
,Guatemala-Peten_Sur_Occidental,municipality,GT0001,3.0,2017-11-19
,Guatemala-Baja_Verapaz,municipality,GT0001,3.0,2017-11-19
,Guatemala-Suchitepequez,municipality,GT0001,2.0,2017-11-19
,Guatemala-Retalhuleu,municipality,GT0001,2.0,2017-11-19
,Guatemala-Nor_Occidente,municipality,GT0001,10.0,2017-11-19
,Guatemala-Alta_Verapaz,municipality,GT0001,3.0,2017-11-19
,Guatemala-Huehuetenango,municipality,GT0001,4.0,2017-11-19
,Guatemala-Ixil,municipality,GT0001,1.0,2017-11-19
,Guatemala-Nor_Oriente,municipality,GT0001,2.0,2017-11-19
,Guatemala-El_Progreso,municipality,GT0001,,2017-11-19
,Guatemala-Sacatepequez,municipality,GT0001,,2017-11-19
,Guatemala-Solola,municipality,GT0001,,2017-11-19
,Guatemala-San_Marcos,municipality,GT0001,,2017-11-19
,Guatemala-Ixcan,municipality,GT0001,,2017-11-19
,Guatemala,country,GT0001,479.0,2017-11-19
,Guatemala-Central,municipality,GT0001,205.0,2017-12-03
,Guatemala-Chiquimula,municipality,GT0001,65.0,2017-12-03
,Guatemala-Santa_Rosa,municipality,GT0001,36.0,2017-12-03
,Guatemala-Escuintla,municipality,GT0001,33.0,2017-12-03
,Guatemala-Jutiapa,municipality,GT0001,12.0,2017-12-03
,Guatemala-Quetzaltenango,municipality,GT0001,49.0,2017-12-03
,Guatemala-Zacapa,municipality,GT0001,16.0,2017-12-03
,Guatemala-Quiche,municipality,GT0001,11.0,2017-12-03
,Guatemala-Peten_Norte,municipality,GT0001,2.0,2017-12-03
,Guatemala-Izabal,municipality,GT0001,6.0,2017-12-03
,Guatemala-Sur,municipality,GT0001,16.0,2017-12-03
,Guatemala-Jalapa,municipality,GT0001,5.0,2017-12-03
,Guatemala-Peten_Sur_Oriental,municipality,GT0001,5.0,2017-12-03
,Guatemala-Peten_Sur_Occidental,municipality,GT0001,3.0,2017-12-03
,Guatemala-Baja_Verapaz,municipality,GT0001,3.0,2017-12-03
,Guatemala-Suchitepequez,municipality,GT0001,2.0,2017-12-03
,Guatemala-Retalhuleu,municipality,GT0001,2.0,2017-12-03
,Guatemala-Nor_Occidente,municipality,GT0001,10.0,2017-12-03
,Guatemala-Alta_Verapaz,municipality,GT0001,3.0,2017-12-03
,Guatemala-Huehuetenango,municipality,GT0001,4.0,2017-12-03
,Guatemala-Ixil,municipality,GT0001,1.0,2017-12-03
,Guatemala-Nor_Oriente,municipality,GT0001,2.0,2017-12-03
,Guatemala-El_Progreso,municipality,GT0001,,2017-12-03
,Guatemala-Sacatepequez,municipality,GT0001,,2017-12-03
,Guatemala-Solola,municipality,GT0001,,2017-12-03
,Guatemala-San_Marcos,municipality,GT0001,,2017-12-03
,Guatemala-Ixcan,municipality,GT0001,,2017-12-03
,Guatemala,country,GT0001,491.0,2017-12-03
